Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,"Days to 
Deliver","Delivery 
Company","Price per 
Unit",Delivery charges,Units Sold,Total Sales,Operating Profit,Operating Margin
Gyaan Beverages,21102,45630,South,Andhra Pradesh,Amaravati,Pepsi,47,Blue Dart,30,15,5250,236250,118125,0.5
Gyaan Beverages,21102,45630,South,Kerala,Thiruvananthapuram,Pepsi,51,Xpress Bees,30,12,4750,199500,69825,0.35
Gyaan Beverages,21102,45630,South,Karnataka,Bengaluru,Maaza,59,Xpress Bees,20,12,7250,232000,127600,0.55
Gyaan Beverages,21102,45314,West,Goa,Panaji,Mirinda,40,Xpress Bees,18,12,4250,127500,44625,0.35
Gyaan Beverages,21102,45314,West,Maharashtra,Mumbai,Pepsi,40,DTDC,30,15,4250,191250,76500,0.4
Gyaan Beverages,21102,45314,West,Gujarat,Gandhinagar,Pepsi,60,DTDC,30,15,4250,191250,66937.5,0.35
Gyaan Beverages,21102,45314,West,Gujarat,Gandhinagar,Sprite,50,Blue Dart,25,15,2750,110000,38500,0.35
Gyaan Beverages,21102,45314,West,Maharashtra,Mumbai,Coca-Cola,18,Xpress Bees,30,12,2250,94500,28350,0.3
Gyaan Beverages,21102,45314,West,Rajasthan,Jaipur,Limca,19,DTDC,18,15,4250,140250,35062.5,0.25
Gyaan Beverages,21102,45345,West,Goa,Panaji,Pepsi,20,Delhivery,30,10,4750,190000,66500,0.35
Gyaan Beverages,21102,45345,West,Rajasthan,Jaipur,Maaza,41,Blue Dart,20,15,3750,131250,52500,0.4
Gyaan Beverages,21102,45345,West,Goa,Panaji,Frooti,32,Delhivery,20,10,3750,112500,39375,0.35
Gyaan Beverages,21102,45345,West,Goa,Panaji,Limca,47,Xpress Bees,18,12,2250,67500,23625,0.35
Gyaan Beverages,21102,45345,West,Maharashtra,Mumbai,Frooti,52,DTDC,20,15,1500,52500,15750,0.3
Gyaan Beverages,21102,45345,West,Gujarat,Gandhinagar,Coca-Cola,43,Blue Dart,30,15,3500,157500,39375,0.25
Gyaan Beverages,21102,45373,West,Goa,Panaji,Mirinda,24,Blue Dart,18,15,5000,165000,57750,0.35
Gyaan Beverages,21102,45373,West,Maharashtra,Mumbai,Coca-Cola,39,Blue Dart,30,15,3500,157500,63000,0.4
Gyaan Beverages,21102,45373,West,Goa,Panaji,Sprite,35,Delhivery,25,10,3500,122500,42875,0.35
Gyaan Beverages,21102,45373,West,Maharashtra,Mumbai,Mirinda,30,Delhivery,18,10,2250,63000,22050,0.35
Gyaan Beverages,21102,45373,West,Maharashtra,Mumbai,Coca-Cola,30,Blue Dart,30,15,1250,56250,16875,0.3
Gyaan Beverages,21102,45373,West,Goa,Panaji,Pepsi,43,DTDC,30,15,3250,146250,36562.5,0.25
Gyaan Beverages,21102,45405,West,Maharashtra,Mumbai,Pepsi,55,Delhivery,30,10,5000,200000,70000,0.35
Gyaan Beverages,21102,45405,West,Goa,Panaji,Mirinda,30,DTDC,18,15,3000,99000,39600,0.4
Gyaan Beverages,21102,45405,West,Rajasthan,Jaipur,Maaza,39,Delhivery,20,10,3500,105000,36750,0.35
Gyaan Beverages,21102,45405,West,Gujarat,Gandhinagar,Frooti,21,Blue Dart,20,15,2500,87500,30625,0.35
Gyaan Beverages,21102,45405,West,Rajasthan,Jaipur,Limca,54,Delhivery,18,10,1500,42000,12600,0.3
Gyaan Beverages,21102,45405,West,Maharashtra,Mumbai,Pepsi,35,Delhivery,30,10,3250,130000,32500,0.25
Gyaan Beverages,21102,45436,West,Maharashtra,Mumbai,Frooti,40,Delhivery,20,10,5250,157500,55125,0.35
Gyaan Beverages,21102,45436,West,Maharashtra,Mumbai,Frooti,43,Delhivery,20,10,3750,112500,45000,0.4
Gyaan Beverages,21102,45436,West,Rajasthan,Jaipur,Frooti,50,Blue Dart,20,15,4000,140000,49000,0.35
Gyaan Beverages,21102,45436,West,Goa,Panaji,Coca-Cola,25,Xpress Bees,30,12,3000,126000,44100,0.35
Gyaan Beverages,21102,45436,West,Rajasthan,Jaipur,Maaza,21,Delhivery,20,10,2000,60000,18000,0.3
Gyaan Beverages,21102,45436,West,Goa,Panaji,Pepsi,29,DTDC,30,15,3750,168750,42187.5,0.25
Gyaan Beverages,21102,45466,West,Goa,Panaji,Frooti,29,Delhivery,20,10,6250,187500,65625,0.35
Gyaan Beverages,21102,45466,West,Rajasthan,Jaipur,Maaza,45,Blue Dart,20,15,4750,166250,66500,0.4
Gyaan Beverages,21102,45466,West,Maharashtra,Mumbai,Maaza,38,DTDC,20,15,4750,166250,58187.5,0.35
Gyaan Beverages,21102,45466,West,Rajasthan,Jaipur,Pepsi,40,Blue Dart,30,15,3500,157500,55125,0.35
Gyaan Beverages,21102,45466,West,Maharashtra,Mumbai,Frooti,52,DTDC,20,15,2250,78750,23625,0.3
Gyaan Beverages,21102,45466,West,Goa,Panaji,Mirinda,27,Blue Dart,18,15,5250,173250,43312.5,0.25
Gyaan Beverages,21102,45495,West,Goa,Panaji,Pepsi,43,DTDC,30,15,6750,303750,106312.5,0.35
Gyaan Beverages,21102,45495,West,Rajasthan,Jaipur,Limca,41,Blue Dart,18,15,5250,173250,69300,0.4
Gyaan Beverages,21102,45495,West,Gujarat,Gandhinagar,Mirinda,24,Blue Dart,18,15,4750,156750,54862.5,0.35
Gyaan Beverages,21102,45495,West,Maharashtra,Mumbai,Mirinda,16,Xpress Bees,18,12,3750,112500,39375,0.35
Gyaan Beverages,21102,45495,West,Maharashtra,Mumbai,Maaza,40,Blue Dart,20,15,4250,148750,44625,0.3
Gyaan Beverages,21102,45495,West,Rajasthan,Jaipur,Maaza,48,DTDC,20,15,4250,148750,37187.5,0.25
Gyaan Beverages,21102,45527,West,Rajasthan,Jaipur,Mirinda,43,Blue Dart,18,15,6250,206250,72187.5,0.35
Gyaan Beverages,21102,45527,West,Maharashtra,Mumbai,Coca-Cola,47,DTDC,30,15,5750,258750,103500,0.4
Gyaan Beverages,21102,45527,West,Maharashtra,Mumbai,Coca-Cola,21,Xpress Bees,30,12,4500,189000,66150,0.35
Gyaan Beverages,21102,45527,West,Rajasthan,Jaipur,Frooti,56,Blue Dart,20,15,4000,140000,49000,0.35
Gyaan Beverages,21102,45527,West,Rajasthan,Jaipur,Limca,58,Xpress Bees,18,12,4000,120000,36000,0.3
Gyaan Beverages,21102,45527,West,Rajasthan,Jaipur,Mirinda,40,DTDC,18,15,3750,123750,30937.5,0.25
Gyaan Beverages,21102,45559,West,Rajasthan,Jaipur,Pepsi,44,DTDC,30,15,5750,258750,90562.5,0.35
Gyaan Beverages,21102,45559,West,Goa,Panaji,Frooti,30,Delhivery,20,10,5750,172500,69000,0.4
Gyaan Beverages,21102,45559,West,Rajasthan,Jaipur,Coca-Cola,37,Xpress Bees,30,12,4250,178500,62475,0.35
Gyaan Beverages,21102,45559,West,Maharashtra,Mumbai,Pepsi,32,Xpress Bees,30,12,3750,157500,55125,0.35
Gyaan Beverages,21102,45559,West,Gujarat,Gandhinagar,Mirinda,51,DTDC,18,15,3750,123750,37125,0.3
Gyaan Beverages,21102,45559,West,Gujarat,Gandhinagar,Maaza,30,Blue Dart,20,15,4250,148750,37187.5,0.25
Gyaan Beverages,21102,45588,West,Goa,Panaji,Maaza,31,Delhivery,20,10,5000,150000,52500,0.35
Gyaan Beverages,21102,45588,West,Rajasthan,Jaipur,Limca,22,Delhivery,18,10,5000,140000,56000,0.4
Gyaan Beverages,21102,45588,West,Maharashtra,Mumbai,Pepsi,23,DTDC,30,15,3250,146250,51187.5,0.35
Gyaan Beverages,21102,45588,West,Gujarat,Gandhinagar,Pepsi,33,Xpress Bees,30,12,3000,126000,44100,0.35
Gyaan Beverages,21102,45588,West,Goa,Panaji,Limca,50,DTDC,18,15,2750,90750,27225,0.3
Gyaan Beverages,21102,45588,West,Rajasthan,Jaipur,Sprite,16,DTDC,25,15,3250,130000,32500,0.25
Gyaan Beverages,21102,45619,West,Goa,Panaji,Coca-Cola,17,DTDC,30,15,5000,225000,78750,0.35
Gyaan Beverages,21102,45619,West,Goa,Panaji,Sprite,39,Delhivery,25,10,5250,183750,73500,0.4
Gyaan Beverages,21102,45619,West,Gujarat,Gandhinagar,Mirinda,20,Delhivery,18,10,3750,105000,36750,0.35
Gyaan Beverages,21102,45619,West,Goa,Panaji,Pepsi,49,Delhivery,30,10,3500,140000,49000,0.35
Gyaan Beverages,21102,45619,West,Goa,Panaji,Maaza,35,Blue Dart,20,15,3000,105000,31500,0.3
Gyaan Beverages,21102,45619,West,Goa,Panaji,Sprite,15,Delhivery,25,10,4250,148750,37187.5,0.25
Gyaan Beverages,21102,45648,West,Gujarat,Gandhinagar,Mirinda,49,Delhivery,18,10,6250,175000,61250,0.35
Gyaan Beverages,21102,45648,West,Maharashtra,Mumbai,Frooti,44,DTDC,20,15,6250,218750,87500,0.4
Gyaan Beverages,21102,45648,West,Goa,Panaji,Frooti,40,Delhivery,20,10,4250,127500,44625,0.35
Gyaan Beverages,21102,45648,West,Maharashtra,Mumbai,Maaza,17,Xpress Bees,20,12,4250,136000,47600,0.35
Gyaan Beverages,21102,45648,West,Rajasthan,Jaipur,Maaza,16,Xpress Bees,20,12,3500,112000,33600,0.3
Gyaan Beverages,21102,45648,West,Goa,Panaji,Mirinda,39,Xpress Bees,18,12,4500,135000,33750,0.25
Gyaan Beverages,21102,45317,West,Goa,Panaji,Mirinda,57,Blue Dart,18,15,4750,156750,54862.5,0.35
Gyaan Beverages,21102,45317,West,Maharashtra,Mumbai,Maaza,33,Blue Dart,20,15,4750,166250,66500,0.4
Gyaan Beverages,21102,45317,West,Gujarat,Gandhinagar,Limca,47,DTDC,18,15,4750,156750,54862.5,0.35
Gyaan Beverages,21102,45317,West,Rajasthan,Jaipur,Pepsi,51,DTDC,30,15,3250,146250,51187.5,0.35
Gyaan Beverages,21102,45317,West,Maharashtra,Mumbai,Limca,24,Blue Dart,18,15,2750,90750,27225,0.3
Gyaan Beverages,21102,45317,West,Goa,Panaji,Frooti,58,Blue Dart,20,15,4750,166250,41562.5,0.25
Gyaan Beverages,21102,45348,West,Rajasthan,Jaipur,Frooti,57,Blue Dart,20,15,5250,183750,64312.5,0.35
Gyaan Beverages,21102,45348,West,Rajasthan,Jaipur,Mirinda,27,Blue Dart,18,15,4250,140250,56100,0.4
Gyaan Beverages,21102,45348,West,Rajasthan,Jaipur,Frooti,34,Delhivery,20,10,4250,127500,44625,0.35
Gyaan Beverages,21102,45348,West,Gujarat,Gandhinagar,Sprite,22,Xpress Bees,25,12,2750,101750,35612.5,0.35
Gyaan Beverages,21102,45348,West,Goa,Panaji,Frooti,28,Xpress Bees,20,12,2000,64000,19200,0.3
Gyaan Beverages,21102,45348,West,Goa,Panaji,Coca-Cola,47,Delhivery,30,10,4000,160000,40000,0.25
Gyaan Beverages,21102,45376,West,Maharashtra,Mumbai,Mirinda,50,Blue Dart,18,15,5500,181500,63525,0.35
Gyaan Beverages,21102,45376,West,Maharashtra,Mumbai,Pepsi,24,Blue Dart,30,15,4000,180000,72000,0.4
Gyaan Beverages,21102,45376,West,Rajasthan,Jaipur,Sprite,16,Delhivery,25,10,4000,140000,49000,0.35
Gyaan Beverages,21102,45376,West,Goa,Panaji,Sprite,43,Blue Dart,25,15,2750,110000,38500,0.35
Gyaan Beverages,21102,45376,West,Gujarat,Gandhinagar,Sprite,27,DTDC,25,15,1750,70000,21000,0.3
Gyaan Beverages,21102,45376,West,Rajasthan,Jaipur,Frooti,22,Delhivery,20,10,3750,112500,28125,0.25
Gyaan Beverages,21102,45408,West,Goa,Panaji,Coca-Cola,16,Delhivery,30,10,5500,220000,77000,0.35
Gyaan Beverages,21102,45408,West,Maharashtra,Mumbai,Sprite,39,Delhivery,25,10,3500,122500,49000,0.4
Gyaan Beverages,21102,45408,West,Rajasthan,Jaipur,Coca-Cola,24,DTDC,30,15,4000,180000,63000,0.35
Gyaan Beverages,21102,45408,West,Maharashtra,Mumbai,Frooti,34,DTDC,20,15,3000,105000,36750,0.35
Gyaan Beverages,21102,45408,West,Goa,Panaji,Sprite,36,Delhivery,25,10,2000,70000,21000,0.3
Gyaan Beverages,21102,45408,West,Maharashtra,Mumbai,Coca-Cola,18,DTDC,30,15,3750,168750,42187.5,0.25
Gyaan Beverages,21102,45439,West,Maharashtra,Mumbai,Mirinda,39,Delhivery,18,10,5750,161000,56350,0.35
Gyaan Beverages,21102,45439,West,Rajasthan,Jaipur,Coca-Cola,34,Xpress Bees,30,12,4250,178500,71400,0.4
Gyaan Beverages,21102,45439,West,Goa,Panaji,Maaza,37,Delhivery,20,10,4500,135000,47250,0.35
Gyaan Beverages,21102,45439,West,Maharashtra,Mumbai,Coca-Cola,15,Blue Dart,30,15,3500,157500,55125,0.35
Gyaan Beverages,21102,45439,West,Gujarat,Gandhinagar,Limca,30,Delhivery,18,10,2500,70000,21000,0.3
Gyaan Beverages,21102,45439,West,Rajasthan,Jaipur,Pepsi,30,DTDC,30,15,4250,191250,47812.5,0.25
Gyaan Beverages,21102,45469,West,Gujarat,Gandhinagar,Coca-Cola,15,Blue Dart,30,15,7000,315000,110250,0.35
Gyaan Beverages,21102,45469,West,Maharashtra,Mumbai,Frooti,36,Blue Dart,20,15,5500,192500,77000,0.4
Gyaan Beverages,21102,45469,West,Goa,Panaji,Limca,50,Delhivery,18,10,5500,154000,53900,0.35
Gyaan Beverages,21102,45469,West,Gujarat,Gandhinagar,Maaza,34,Blue Dart,20,15,4250,148750,52062.5,0.35
Gyaan Beverages,21102,45469,West,Goa,Panaji,Limca,21,Blue Dart,18,15,3000,99000,29700,0.3
Gyaan Beverages,21102,45469,West,Gujarat,Gandhinagar,Pepsi,52,DTDC,30,15,6000,270000,67500,0.25
Gyaan Beverages,21102,45498,West,Gujarat,Gandhinagar,Limca,51,DTDC,18,15,7500,247500,86625,0.35
Gyaan Beverages,21102,45498,West,Gujarat,Gandhinagar,Maaza,21,DTDC,20,15,6000,210000,84000,0.4
Gyaan Beverages,21102,45498,West,Gujarat,Gandhinagar,Mirinda,43,DTDC,18,15,5500,181500,63525,0.35
Gyaan Beverages,21102,45498,West,Goa,Panaji,Coca-Cola,26,Xpress Bees,30,12,4500,189000,66150,0.35
Gyaan Beverages,21102,45498,West,Rajasthan,Jaipur,Limca,42,DTDC,18,15,5000,165000,49500,0.3
Gyaan Beverages,21102,45498,West,Rajasthan,Jaipur,Mirinda,29,DTDC,18,15,5000,165000,41250,0.25
Gyaan Beverages,21102,45530,West,Gujarat,Gandhinagar,Frooti,42,DTDC,20,15,7000,245000,85750,0.35
Gyaan Beverages,21102,45530,West,Gujarat,Gandhinagar,Sprite,26,DTDC,25,15,6500,260000,104000,0.4
Gyaan Beverages,21102,45530,West,Rajasthan,Jaipur,Sprite,54,DTDC,25,15,5250,210000,73500,0.35
Gyaan Beverages,21102,45530,West,Goa,Panaji,Maaza,43,DTDC,20,15,4750,166250,58187.5,0.35
Gyaan Beverages,21102,45530,West,Maharashtra,Mumbai,Mirinda,23,DTDC,18,15,4750,156750,47025,0.3
Gyaan Beverages,21102,45530,West,Goa,Panaji,Mirinda,19,Delhivery,18,10,4500,126000,31500,0.25
Gyaan Beverages,21102,45562,West,Gujarat,Gandhinagar,Frooti,30,Blue Dart,20,15,6250,218750,76562.5,0.35
Gyaan Beverages,21102,45562,West,Gujarat,Gandhinagar,Frooti,59,Delhivery,20,10,6250,187500,75000,0.4
Gyaan Beverages,21102,45562,West,Gujarat,Gandhinagar,Maaza,39,Xpress Bees,20,12,4750,152000,53200,0.35
Gyaan Beverages,21102,45562,West,Maharashtra,Mumbai,Frooti,35,DTDC,20,15,4250,148750,52062.5,0.35
Gyaan Beverages,21102,45562,West,Rajasthan,Jaipur,Sprite,17,Xpress Bees,25,12,4250,157250,47175,0.3
Gyaan Beverages,21102,45562,West,Goa,Panaji,Mirinda,34,Delhivery,18,10,4750,133000,33250,0.25
Gyaan Beverages,21102,45591,West,Rajasthan,Jaipur,Sprite,28,Delhivery,25,10,5500,192500,67375,0.35
Gyaan Beverages,21102,45591,West,Rajasthan,Jaipur,Sprite,23,DTDC,25,15,5500,220000,88000,0.4
Gyaan Beverages,21102,45591,West,Maharashtra,Mumbai,Sprite,54,Xpress Bees,25,12,3750,138750,48562.5,0.35
Gyaan Beverages,21102,45591,West,Rajasthan,Jaipur,Maaza,36,Delhivery,20,10,3500,105000,36750,0.35
Gyaan Beverages,21102,45591,West,Maharashtra,Mumbai,Limca,52,Xpress Bees,18,12,3250,97500,29250,0.3
Gyaan Beverages,21102,45591,West,Rajasthan,Jaipur,Limca,36,Blue Dart,18,15,3750,123750,30937.5,0.25
Gyaan Beverages,21102,45622,West,Maharashtra,Mumbai,Mirinda,26,Blue Dart,18,15,5500,181500,63525,0.35
Gyaan Beverages,21102,45622,West,Maharashtra,Mumbai,Sprite,18,DTDC,25,15,6000,240000,96000,0.4
Gyaan Beverages,21102,45622,West,Rajasthan,Jaipur,Sprite,24,DTDC,25,15,4500,180000,63000,0.35
Gyaan Beverages,21102,45622,West,Rajasthan,Jaipur,Pepsi,51,DTDC,30,15,4250,191250,66937.5,0.35
Gyaan Beverages,21102,45622,West,Maharashtra,Mumbai,Sprite,24,Blue Dart,25,15,3750,150000,45000,0.3
Gyaan Beverages,21102,45622,West,Gujarat,Gandhinagar,Maaza,31,DTDC,20,15,5000,175000,43750,0.25
Gyaan Beverages,21102,45651,West,Goa,Panaji,Pepsi,32,Xpress Bees,30,12,7000,294000,102900,0.35
Gyaan Beverages,21102,45651,West,Goa,Panaji,Mirinda,15,Blue Dart,18,15,7000,231000,92400,0.4
Gyaan Beverages,21102,45651,West,Goa,Panaji,Sprite,47,Delhivery,25,10,5000,175000,61250,0.35
Gyaan Beverages,21102,45651,West,Gujarat,Gandhinagar,Pepsi,25,DTDC,30,15,5000,225000,78750,0.35
Gyaan Beverages,21102,45651,West,Gujarat,Gandhinagar,Frooti,28,Blue Dart,20,15,4250,148750,44625,0.3
Gyaan Beverages,21102,45651,West,Maharashtra,Mumbai,Sprite,27,Blue Dart,25,15,5250,210000,52500,0.25
Gyaan Beverages,21102,45304,West,Maharashtra,Mumbai,Mirinda,55,Blue Dart,18,15,4500,148500,59400,0.4
Gyaan Beverages,21102,45304,West,Rajasthan,Jaipur,Frooti,47,Blue Dart,20,15,4500,157500,63000,0.4
Gyaan Beverages,21102,45304,West,Gujarat,Gandhinagar,Mirinda,17,Blue Dart,18,15,4500,148500,51975,0.35
Gyaan Beverages,21102,45304,West,Maharashtra,Mumbai,Limca,52,Delhivery,18,10,3000,84000,33600,0.4
Gyaan Beverages,21102,45304,West,Maharashtra,Mumbai,Sprite,43,Xpress Bees,25,12,2500,92500,32375,0.35
Gyaan Beverages,21102,45304,West,Rajasthan,Jaipur,Mirinda,20,Delhivery,18,10,4500,126000,31500,0.25
Gyaan Beverages,21102,45335,West,Rajasthan,Jaipur,Limca,27,Delhivery,18,10,5000,140000,56000,0.4
Gyaan Beverages,21102,45335,West,Rajasthan,Jaipur,Limca,21,Delhivery,18,10,4000,112000,44800,0.4
Gyaan Beverages,21102,45335,West,Rajasthan,Jaipur,Sprite,30,DTDC,25,15,4000,160000,56000,0.35
Gyaan Beverages,21102,45335,West,Rajasthan,Jaipur,Maaza,19,Blue Dart,20,15,2500,87500,35000,0.4
Gyaan Beverages,21102,45335,West,Goa,Panaji,Frooti,29,Delhivery,20,10,1750,52500,18375,0.35
Gyaan Beverages,21102,45335,West,Maharashtra,Mumbai,Frooti,20,Delhivery,20,10,3750,112500,28125,0.25
Gyaan Beverages,21102,45363,West,Goa,Panaji,Frooti,20,Delhivery,20,10,5250,157500,63000,0.4
Gyaan Beverages,21102,45363,West,Maharashtra,Mumbai,Pepsi,50,DTDC,30,15,3750,168750,67500,0.4
Gyaan Beverages,21102,45363,West,Maharashtra,Mumbai,Maaza,58,Delhivery,20,10,3750,112500,39375,0.35
Gyaan Beverages,21102,45363,West,Gujarat,Gandhinagar,Mirinda,33,Xpress Bees,18,12,2500,75000,30000,0.4
Gyaan Beverages,21102,45363,West,Maharashtra,Mumbai,Pepsi,43,DTDC,30,15,1500,67500,23625,0.35
Gyaan Beverages,21102,45363,West,Maharashtra,Mumbai,Mirinda,60,Delhivery,18,10,3500,98000,24500,0.25
Gyaan Beverages,21102,45395,West,Goa,Panaji,Sprite,49,Delhivery,25,10,5250,183750,73500,0.4
Gyaan Beverages,21102,45395,West,Goa,Panaji,Coca-Cola,60,Delhivery,30,10,3250,130000,52000,0.4
Gyaan Beverages,21102,45395,West,Goa,Panaji,Coca-Cola,53,DTDC,30,15,3750,168750,59062.5,0.35
Gyaan Beverages,21102,45395,West,Maharashtra,Mumbai,Pepsi,21,DTDC,30,15,2750,123750,49500,0.4
Gyaan Beverages,21102,45395,West,Gujarat,Gandhinagar,Limca,28,Delhivery,18,10,1750,49000,17150,0.35
Gyaan Beverages,21102,45395,West,Gujarat,Gandhinagar,Limca,19,DTDC,18,15,3500,115500,28875,0.25
Gyaan Beverages,21102,45426,West,Gujarat,Gandhinagar,Pepsi,37,Xpress Bees,30,12,5500,231000,92400,0.4
Gyaan Beverages,21102,45426,West,Gujarat,Gandhinagar,Sprite,30,Delhivery,25,10,4000,140000,56000,0.4
Gyaan Beverages,21102,45426,West,Goa,Panaji,Limca,41,DTDC,18,15,4250,140250,49087.5,0.35
Gyaan Beverages,21102,45426,West,Maharashtra,Mumbai,Limca,49,Blue Dart,18,15,3250,107250,42900,0.4
Gyaan Beverages,21102,45426,West,Gujarat,Gandhinagar,Pepsi,19,Delhivery,30,10,2250,90000,31500,0.35
Gyaan Beverages,21102,45426,West,Rajasthan,Jaipur,Pepsi,17,Delhivery,30,10,4000,160000,40000,0.25
Gyaan Beverages,21102,45456,West,Gujarat,Gandhinagar,Limca,58,DTDC,18,15,6750,222750,89100,0.4
Gyaan Beverages,21102,45456,West,Maharashtra,Mumbai,Mirinda,24,Blue Dart,18,15,5250,173250,69300,0.4
Gyaan Beverages,21102,45456,West,Gujarat,Gandhinagar,Coca-Cola,37,DTDC,30,15,5250,236250,82687.5,0.35
Gyaan Beverages,21102,45456,West,Gujarat,Gandhinagar,Mirinda,22,Delhivery,18,10,4000,112000,44800,0.4
Gyaan Beverages,21102,45456,West,Gujarat,Gandhinagar,Coca-Cola,32,Xpress Bees,30,12,2750,115500,40425,0.35
Gyaan Beverages,21102,45456,West,Gujarat,Gandhinagar,Maaza,56,Delhivery,20,10,5750,172500,43125,0.25
Gyaan Beverages,21102,45485,West,Maharashtra,Mumbai,Pepsi,34,Delhivery,30,10,7250,290000,116000,0.4
Gyaan Beverages,21102,45485,West,Goa,Panaji,Frooti,15,DTDC,20,15,5750,201250,80500,0.4
Gyaan Beverages,21102,45485,West,Maharashtra,Mumbai,Mirinda,48,Delhivery,18,10,5250,147000,51450,0.35
Gyaan Beverages,21102,45485,West,Goa,Panaji,Sprite,33,DTDC,25,15,4250,170000,68000,0.4
Gyaan Beverages,21102,45485,West,Maharashtra,Mumbai,Pepsi,17,DTDC,30,15,4750,213750,74812.5,0.35
Gyaan Beverages,21102,45485,West,Goa,Panaji,Frooti,37,Xpress Bees,20,12,4750,152000,38000,0.25
Gyaan Beverages,21102,45517,West,Maharashtra,Mumbai,Sprite,26,Blue Dart,25,15,6750,270000,108000,0.4
Gyaan Beverages,21102,45517,West,Gujarat,Gandhinagar,Maaza,23,Blue Dart,20,15,6250,218750,87500,0.4
Gyaan Beverages,21102,45517,West,Gujarat,Gandhinagar,Frooti,15,Xpress Bees,20,12,5000,160000,56000,0.35
Gyaan Beverages,21102,45517,West,Maharashtra,Mumbai,Coca-Cola,51,Delhivery,30,10,4500,180000,72000,0.4
Gyaan Beverages,21102,45517,West,Gujarat,Gandhinagar,Sprite,38,Xpress Bees,25,12,4500,166500,58275,0.35
Gyaan Beverages,21102,45517,West,Gujarat,Gandhinagar,Pepsi,15,Delhivery,30,10,4250,170000,42500,0.25
Gyaan Beverages,21102,45549,West,Gujarat,Gandhinagar,Mirinda,43,DTDC,18,15,6000,198000,79200,0.4
Gyaan Beverages,21102,45549,West,Goa,Panaji,Sprite,35,Blue Dart,25,15,6000,240000,96000,0.4
Gyaan Beverages,21102,45549,West,Gujarat,Gandhinagar,Limca,21,Delhivery,18,10,4500,126000,44100,0.35
Gyaan Beverages,21102,45549,West,Maharashtra,Mumbai,Limca,21,Delhivery,18,10,4000,112000,44800,0.4
Gyaan Beverages,21102,45549,West,Gujarat,Gandhinagar,Limca,15,Delhivery,18,10,4000,112000,39200,0.35
Gyaan Beverages,21102,45549,West,Goa,Panaji,Pepsi,47,Blue Dart,30,15,4500,202500,50625,0.25
Gyaan Beverages,21102,45578,West,Maharashtra,Mumbai,Mirinda,15,Blue Dart,18,15,5250,173250,69300,0.4
Gyaan Beverages,21102,45578,West,Gujarat,Gandhinagar,Sprite,24,Xpress Bees,25,12,5250,194250,77700,0.4
Gyaan Beverages,21102,45578,West,Gujarat,Gandhinagar,Mirinda,20,Blue Dart,18,15,3500,115500,40425,0.35
Gyaan Beverages,21102,45578,West,Maharashtra,Mumbai,Sprite,19,DTDC,25,15,3250,130000,52000,0.4
Gyaan Beverages,21102,45578,West,Maharashtra,Mumbai,Maaza,30,Xpress Bees,20,12,3000,96000,33600,0.35
Gyaan Beverages,21102,45578,West,Rajasthan,Jaipur,Limca,50,Delhivery,18,10,3500,98000,24500,0.25
Gyaan Beverages,21102,45609,West,Maharashtra,Mumbai,Pepsi,55,Blue Dart,30,15,5250,236250,94500,0.4
Gyaan Beverages,21102,45609,West,Maharashtra,Mumbai,Frooti,21,Delhivery,20,10,5750,172500,69000,0.4
Gyaan Beverages,21102,45609,West,Rajasthan,Jaipur,Sprite,31,Delhivery,25,10,4250,148750,52062.5,0.35
Gyaan Beverages,21102,45609,West,Rajasthan,Jaipur,Limca,42,Blue Dart,18,15,4000,132000,52800,0.4
Gyaan Beverages,21102,45609,West,Gujarat,Gandhinagar,Pepsi,38,Delhivery,30,10,3500,140000,49000,0.35
Gyaan Beverages,21102,45609,West,Goa,Panaji,Frooti,37,DTDC,20,15,4750,166250,41562.5,0.25
Gyaan Beverages,21102,45638,West,Gujarat,Gandhinagar,Sprite,33,Xpress Bees,25,12,6750,249750,99900,0.4
Gyaan Beverages,21102,45638,West,Rajasthan,Jaipur,Frooti,43,Blue Dart,20,15,6750,236250,94500,0.4
Gyaan Beverages,21102,45638,West,Goa,Panaji,Limca,25,Xpress Bees,18,12,4750,142500,49875,0.35
Gyaan Beverages,21102,45638,West,Gujarat,Gandhinagar,Pepsi,32,Xpress Bees,30,12,4750,199500,79800,0.4
Gyaan Beverages,21102,45638,West,Rajasthan,Jaipur,Pepsi,52,Blue Dart,30,15,4000,180000,63000,0.35
Gyaan Beverages,21102,45638,West,Rajasthan,Jaipur,Maaza,21,Delhivery,20,10,5000,150000,37500,0.25
Gyaan Beverages,21102,45300,South,Kerala,Thiruvananthapuram,Sprite,16,Xpress Bees,25,12,10250,379250,170662.5,0.45
Gyaan Beverages,21102,45300,South,Andhra Pradesh,Amaravati,Coca-Cola,31,Xpress Bees,30,12,8250,346500,121275,0.35
Gyaan Beverages,21102,45300,South,Kerala,Thiruvananthapuram,Mirinda,28,Delhivery,18,10,8250,231000,57750,0.25
Gyaan Beverages,21102,45300,South,Karnataka,Bengaluru,Limca,15,Xpress Bees,18,12,6750,202500,60750,0.3
Gyaan Beverages,21102,45300,South,Telangana,Hyderabad,Limca,57,Delhivery,18,10,7250,203000,71050,0.35
Gyaan Beverages,21102,45300,South,Tamil Nadu,Chennai,Sprite,34,Delhivery,25,10,8250,288750,144375,0.5
Gyaan Beverages,21102,45329,South,Andhra Pradesh,Amaravati,Maaza,40,DTDC,20,15,10750,376250,169312.5,0.45
